序号,市,县（市、区）,水资源分区,nan,水资源利用分区,面积（km2）,人口（万人）,nan,nan,国内地区生产总值  （亿元）,nan,nan,nan,工业增加值（亿元）,nan,nan,nan,火(核)电装机(万kW),nan,总耕地面积      （万亩）,有效灌溉面积   （万亩）,农田实灌面积（万亩）,nan,nan,nan,粮食产量（万吨）,林牧渔面积（万亩）,nan,nan,nan,牲畜(万头),nan,nan,地表水源供水量,nan,nan,nan,nan,nan,nan,地下水源供水量,nan,nan,nan,其他水源供水量,nan,nan,nan,总供水量,环境配水量,农田灌溉用水量,nan,nan,nan,nan,林牧渔畜用水量,nan,nan,nan,nan,nan,nan,nan,工业用水量,nan,nan,nan,nan,nan,城镇公共用水量,nan,nan,nan,居民生活用水量,nan,nan,nan,生态与环境用水量,nan,nan,nan,总用水量,nan,环境配水量,总计,总用水量（核算）,总供水量（核算）,总供水-总用水,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,温州市,鹿城区,瓯江温溪以下,瓯江下游干流,5,289.9,105.5712,11.1452,116.7164,2.0365,279.8929,890.3928,1172.3222,1.5,60,138.9,200.4,0,3.6,7.19,4.657,3.95,0,0.7,4.65,1.9016,0,0.23,0,0,0.0305,0.784,0.8145,1.3236,0.3125,0.2617,0,,0,1.8978,0,0,0,0,0,0,0,0,1.8978,1.0566,0.203,0,0.0112,0.2142,0,0,0.0018,0,0,0.0001,0.0004,0.0023,0,0,0.0025,0.1196,0.15,0.2721,0,0.184,0.275,0.459,0,0.6202,0.052,0.6722,0,0.278,0,0.278,0,1.8978,0,1.0566,2.9544,1.8978000000000002,1.8978,0,,,,,,,,,,,,,,,,,,,,,,,
47,温州市,龙湾区,瓯江温溪以下,瓯江下游干流,5,332.8,72.3945,0.1104,72.5049,2.9596,383.0912,331.3511,717.4019,1.05,151.15,183.91,336.11,34.2,0,5.36,4.005,3.21,0,0.06,3.27,0.7475,0,0,0,0,0.0841,2.241,2.3251,0.966,0.2896,0.196,0,,0,1.4516,0,0,0,0,0,0,0,0,1.4516,0.5448,0.1857,0,0.001,0.1867,0,0,0,0,0,0.0003,0.0013,0.0016,0,0.0012,0,0.113,0.256,0.3702,0,0.15,0.1715,0.3215,0,0.3681,0.0005,0.3686,0,0.203,0,0.203,0,1.4516,0,0.5448,1.9964,1.4516,1.4516,0,,,,,,,,,,,,,,,,,,,,,,,
48,温州市,瓯海区,瓯江温溪以下,瓯江下游干流,5,461.4,80.2427,16.0811,96.3238,6.6607,286.2586,408.3224,701.2417,0,108.0368,98.0632,206.1,0,0,12.51,7.56,6.2881,0,1.15,7.4381,2.1965,0.06,0.09,0,0.0039,0.0618,2.021,2.0828,1.3563,0.126,0.2153,0,,0,1.6976,0,0,0,0,0,0,0,0,1.6976,1.31,0.3144,0,0.0234,0.3378,0,0.0005,0.0007,0,0.0015,0.0002,0.0009,0.0038,0,0,0,0.12,0.175,0.295,0,0.15,0.205,0.355,0,0.43,0.072,0.502,0,0.204,0,0.204,0,1.6976,0,1.31,3.0076,1.6976,1.6976,0,,,,,,,,,,,,,,,,,,,,,,,
49,温州市,瓯海区,瓯江温溪以下,飞云江,5,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
50,温州市,洞头区,瓯江温溪以下,瓯江下游干流,5,231,7.8574,7.0233,14.8807,6.5213,47.4811,60.5937,114.5961,0,19.1,8.1,27.2,0,0,3.74,0.135,0.09,0,0.03,0.12,0,0,0.02,0,0,0,0.699,0.699,0.029,0.0965,0.0176,0,,0,0.1431,0,0,0,0,0,0,0,0,0.1431,0,0.0039,0,0.0007,0.0046,0,0,0.0001,0,0,0,0.0002,0.0003,0,0,0,0.0122,0.011,0.0232,0,0.0128,0.0297,0.0425,0,0.0301,0.0214,0.0515,0,0.014,0.007,0.021,0,0.1431,0,0,0.1431,0.1459,0.1431,-0.002799999999999997,,,,,,,,,,,,,,,,,,,,,,,
51,温州市,乐清市,瓯江温溪以下,楠溪江,5,30.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
52,温州市,乐清市,瓯江温溪以下,瓯江下游干流,5,1354.1,94.9823,50.3267,145.309,21.2268,591.8466,649.9325,1263.0059,58.6,299.88,188.52,547,315,2.4,39.84,26.61,23.1309,0,2.965,26.0959,14.4535,6,3,0,0,0.4959,6.861,7.3569,2.2153,0.3206,0.0454,0,,0,2.5813,0.005,0,0,0.005,0,0,0.0297,0.0297,2.616,0,0.8332,0,0.0348,0.868,0,0.0216,0.0108,0,0,0.0017,0.0041,0.0382,0,0.0786,0.0089,0.2843,0.158,0.5298,0.005,0.096,0.165,0.261,0,0.435,0.182,0.617,0,0.302,0,0.302,0,2.616,0.005,0,2.616,2.616,2.616,0,,,,,,,,,,,,,,,,,,,,,,,
53,温州市,瑞安市,瓯江温溪以下,飞云江,5,1340.9,101.2484,50.7562,152.0046,25.8173,464.5871,546.6868,1037.0912,3.97,196.07,188.18,388.22,0,4.4,57.61,29.2803,15.84,7.76,3.58,27.18,10.7616,3.825,3.765,0,0.2326,0.4412,8.424,8.8652,1.7372,0.0609,0.7043,0,,0,2.5024,0,0,0,0,0,0,0,0,2.5024,1.3832,0.6405,0.1442,0.0205,0.8052,0,0.0161,0.0158,0,0.0412,0.0016,0.0044,0.0791,0,0,0.008,0.2438,0.2531,0.5049,0,0.0354,0.1157,0.1511,0,0.4431,0.19,0.6331,0,0.329,0,0.329,0,2.5024,0,1.3832,3.8856,2.5024,2.5024,0,,,,,,,,,,,,,,,,,,,,,,,
54,温州市,瑞安市,瓯江温溪以下,鳌江,5,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
55,温州市,永嘉县,瓯江温溪以下,永安溪,5,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
56,温州市,永嘉县,瓯江温溪以下,温黄平原,5,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
57,温州市,永嘉县,瓯江温溪以下,楠溪江,5,2272.3,33.4626,29.5953,63.0579,12.5102,145.9752,200.9325,359.4179,1.4965,60.645,66.9585,129.1,0,1,56,18.3536,16.012,0,2.301,18.313,9.5051,0,0,0,0.0252,0.6689,7.37,8.0389,0.5881,0.4432,0.1092,0,,0,1.1405,0.0102,0,0,0.0102,0,0,0,0,1.1507,0,0.5837,0,0.0308,0.6145,0.0075,0,0,0,0.0036,0.0023,0.0048,0.0107,0,0,0.0019,0.0977,0.1246,0.2242,0.0011,0.0142,0.0571,0.0713,0,0.1206,0.0978,0.2184,0.0016,0.0067,0.0049,0.0116,0,1.1507,0.0102,0,1.1507,1.1507000000000003,1.1507,0,,,,,,,,,,,,,,,,,,,,,,,
58,温州市,永嘉县,瓯江温溪以下,瓯江下游干流,5,395,14.8277,9.0692,23.8969,4.7191,49.607,48.1448,102.4709,0,10.255,2.045,12.3,0,0,2.42,3.3964,3.22,0,0.209,3.429,1,0,0,0,0,0.227,7.505,7.732,0.1177,0.1133,0.1084,0,,0,0.3394,0.0052,0,0,0.0052,0,0,0,0,0.3446,0,0.1085,0,0.0037,0.1122,0.0008,0,0,0,0,0.0008,0.0047,0.0055,0,0,0,0.0101,0.0159,0.026,0.0036,0.02,0.0674,0.0874,0,0.0703,0.0308,0.1011,0.0008,0.0097,0.0027,0.0124,0,0.3446,0.0052,0,0.3446,0.3446,0.34459999999999996,0,,,,,,,,,,,,,,,,,,,,,,,
59,温州市,文成县,瓯江温溪以上,小溪及瓯江青田段,5,104.9,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,1.55,0.9,0.12,0,0,0.12,0,0,0,0,0,0,0,0,0.0056,0,0,0,,0,0.0056,0,0,0,0,0,0,0,0,0.0056,0,0.0048,0,0,0.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0008,0,0,0,0,0,0.0056,0,0,0.0056,0.0056,0.0056,0,,,,,,,,,,,,,,,,,,,,,,,
60,温州市,文成县,瓯江温溪以下,飞云江,5,1170.4,12.5054,16.0614,28.5668,9.7085,28.337,73.9694,112.0149,0,2.9954,8.8046,11.8,0,0,38,12,6.5,0,1.5,8,5.0872,0,0.84,0,0,0.1162,2.204,2.3202,0.3478,0.1466,0.0046,0,,0,0.499,0,0,0,0,0,0,0,0,0.499,0,0.321,0,0.0221,0.3431,0,0,0.0045,0,0,0.0004,0.0011,0.006,0,0,0,0.0119,0.0145,0.0264,0,0.0065,0.0243,0.0308,0,0.0421,0.0468,0.0889,0,0.0038,0,0.0038,0,0.499,0,0,0.499,0.499,0.499,0,,,,,,,,,,,,,,,,,,,,,,,
61,温州市,文成县,瓯江温溪以下,鳌江,5,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
62,温州市,平阳县,瓯江温溪以下,飞云江,5,209.7,13.2299,9.0219,22.2518,6.0858,77.0151,53.3967,136.4976,0,29.9359,26.0641,56,0,0,7.61,4.7205,4.7,0,0.05,4.75,3,0.04,0.05,0,0,0.058,4.387,4.445,0.1552,0.2465,0.1002,0,,0,0.5019,0.001,0,0,0.001,0,0,0,0,0.5029,0,0.186,0,0.0007,0.1867,0,0.0002,0.0002,0,0,0.0002,0.002,0.0026,0,0,0,0.0341,0.0531,0.0872,0,0.0289,0.0646,0.0935,0,0.0722,0.0407,0.1129,0.001,0.02,0,0.02,0,0.5029,0.001,0,0.5029,0.5029,0.5029,0,,,,,,,,,,,,,,,,,,,,,,,
63,温州市,平阳县,瓯江温溪以下,鳌江,5,832.3,40.0079,24.0569,64.0648,14.5078,170.7265,212.7805,398.0148,5.6918,63.2911,79.7171,148.7,0,1.2,40,17.3973,17.22,0,0.14,17.36,9.585,0.23,0.24,1.19,0.2483,0.3219,7.387,7.7089,0.5825,0.4348,0.3732,0,,0,1.3905,0.006,0,0,0.006,0,0,0,0,1.3965,0,0.6138,0,0.0025,0.6163,0,0.0014,0.0013,0.005,0.0315,0.001,0.0023,0.0425,0,0,0.0049,0.098,0.1726,0.2755,0.001,0.051,0.1025,0.1535,0,0.1889,0.099,0.2879,0.005,0.0208,0,0.0208,0,1.3965,0.006,0,1.3965,1.3964999999999999,1.3965,0,,,,,,,,,,,,,,,,,,,,,,,
64,温州市,泰顺县,瓯江温溪以下,飞云江,5,863.3,5.8238,7.073,12.8968,5.1,20.82,38.6112,64.5312,0,1.1994,3.8055,5.0049,0,0,19,5.2494,3.7501,0,0.2486,3.9987,4.6163,0,0.22,0,0,0.1212,2.715,2.8362,0.1136,0.0684,0.0058,0,,0,0.1878,0.0009,0,0,0.0009,0,0,0,0,0.1887,0,0.1215,0,0.0036,0.1251,0,0,0.0008,0,0,0.0003,0.0016,0.0027,0,0,0,0.0074,0.0055,0.0129,0,0.0044,0.0041,0.0085,0.0009,0.0186,0.0199,0.0385,0,0.001,0,0.001,0,0.1887,0.0009,0,0.1887,0.1887,0.1887,0,,,,,,,,,,,,,,,,,,,,,,,
65,温州市,泰顺县,瓯江温溪以下,鳌江,5,36.6,0.25,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0.24,0.2867,0.2,0,0.0068,0.2068,0,0,0,0,0,0,0.308,0.308,0.0064,0.003,0,0,,0,0.0094,0,0,0,0,0,0,0,0,0.0094,0,0.0069,0,0.0001,0.007,0,0,0,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0,0.0003,0.0003,0.0006,0,0.0009,0.0008,0.0017,0,0,0,0,0,0.0094,0,0,0.0094,0.0094,0.0094,0,,,,,,,,,,,,,,,,,,,,,,,
66,温州市,泰顺县,闽东诸河,闽东诸河,5,868.1,5.8502,7.3503,13.2005,4.56,16.94,35.96,57.46,0,1.1739,3.7261,4.9,0,0,19,8.7589,5.8031,0,0.51,6.3131,2,0,0.01,0,0,0.0985,2.732,2.8305,0.1661,0.0893,0.0053,0,,0,0.2607,0,0,0,0,0,0,0,0,0.2607,0,0.1802,0,0.0071,0.1873,0,0,0.0004,0,0,0.0003,0.0017,0.0024,0,0,0,0.0071,0.0088,0.0159,0,0.0054,0.0058,0.0112,0,0.0224,0.0205,0.0429,0,0.001,0,0.001,0,0.2607,0,0,0.2607,0.2607,0.2607,0,,,,,,,,,,,,,,,,,,,,,,,
67,温州市,苍南县,瓯江温溪以下,鳌江,5,956.31,54.4208,20.7777,75.1985,25.8249,116.74,189.3536,331.9185,0,28.84,39.56,68.4,0,0,40.9,20.377,19.6,0,0.5215,20.1215,11.0619,2.6,2.2,0,0.0763,0.2516,9.876,10.1276,0.8168,0.2295,0.0226,0,,0,1.0689,0.0019,0,0,0.0019,0,0,0,0,1.0708,0,0.587,0,0.006,0.593,0,0.0075,0.0057,0,0.0136,0.0007,0.0044,0.0319,0,0,0,0.0181,0.0634,0.0815,0,0.009,0.0523,0.0613,0,0.2135,0.0745,0.288,0.0019,0.009,0.0061,0.0151,0,1.0708,0.0019,0,1.0708,1.0708,1.0708,0,,,,,,,,,,,,,,,,,,,,,,,
68,温州市,苍南县,闽东诸河,闽东诸河,5,112.7,3.0991,6.0983,9.1974,2.19,11.18,17.8,31.17,0,2.2199,3.2888,5.5087,0,0,2.63,1.665,1.34,0,0.3507,1.6907,0,0.19,0.1,0,0,0.086,3.24,3.326,0.0513,0.0555,0,0,,0,0.1068,0.0005,0,0,0.0005,0,0,0,0,0.1073,0,0.045,0,0.0035,0.0485,0,0.0015,0.001,0,0,0.0002,0.001,0.0037,0,0,0,0.0027,0.0041,0.0068,0,0.001,0.0061,0.0071,0,0.0142,0.0221,0.0363,0.0005,0.0009,0.004,0.0049,0,0.1073,0.0005,0,0.1073,0.1073,0.1073,0,,,,,,,,,,,,,,,,,,,,,,,
69,温州市,龙港市,瓯江温溪以下,鳌江,5,183.99,45.025,1.4445,46.4695,9.0157,144.6061,162.7832,316.405,9.33,57.47,70.8,137.6,0,1.9,10,7.5,6.9,0,0.6,7.5,4,0,1,0,0,0,0,0,0.4871,0.03,0.07,0,,0,0.5871,0,0,0,0,0,0,0,0,0.5871,0,0.1859,0,0.01,0.1959,0,0,0.005,0,0,0,0,0.005,0,0,0.0069,0.0436,0.1312,0.1817,0,0.012,0.0266,0.0386,0,0.1526,0.0045,0.1571,0,0.0048,0.004,0.0088,0,0.5871,0,0,0.5871,0.5871000000000001,0.5871,0,,,,,,,,,,,,,,,,,,,,,,,
温州区,温州,温瑞供水区,温州市区,,,1317,266.0658,34.36,300.4258,18.1781,996.7238,1690.6599999999999,2705.5618999999997,2.55,338.2868,428.9732,769.8100000000001,34.2,3.6,28.8,16.357,13.5381,0,1.94,15.4781,4.8456,0.06,0.34,0,0.0039,0.1764,5.745,5.921399999999999,3.6749,0.8246,0.6906,0,,0,5.1901,0,0,0,0,0,0,0,0,5.1901,2.9114,0.7070000000000001,0,0.0363,0.7433000000000001,0,0.0005,0.0026,0,0.0015,0.0006000000000000001,0.0028,0.008,0,0.0012,0.0025,0.36479999999999996,0.592,0.9605,0,0.49679999999999996,0.6812,1.178,0,1.4484,0.1459,1.5943,0,0.6990000000000001,0.007,0.7060000000000001,0,5.1901,0,2.9114,8.1015,,,,,,,,,,,,,,,,,,,,,,,,,,
,温州,,瑞安市,,,1350,101.2484,50.7562,152.0046,25.8173,464.5871,546.6868,1037.0912,3.97,196.07,188.18,388.22,0,4.4,57.61,29.2803,15.84,7.76,3.58,27.18,10.7616,3.825,3.765,0,0.2326,0.4412,8.424,8.8652,1.7372,0.0609,0.7043,0,,0,2.5024,0,0,0,0,0,0,0,0,2.5024,1.3832,0.6405,0.1442,0.0205,0.8052,0,0.0161,0.0158,0,0.0412,0.0016,0.0044,0.0791,0,0,0.008,0.2438,0.2531,0.5049,0,0.0354,0.1157,0.1511,0,0.4431,0.19,0.6331,0,0.329,0,0.329,0,2.5024,0,1.3832,3.8856,,,,,,,,,,,,,,,,,,,,,,,,,,
,温州,永乐供水区,永嘉县,,,2677.0000000000005,48.2903,38.664500000000004,86.95479999999999,17.2293,195.5822,249.0773,461.88879999999995,1.4965,70.9,69.0035,141.4,0,1,58.42,21.75,19.232,0,2.5100000000000002,21.741999999999997,10.5051,0,0,0,0.0252,0.8959,14.875,15.770900000000001,0.7058,0.5565,0.21760000000000002,0,,0,1.4799,0.0154,0,0,0.0154,0,0,0,0,1.4953,0,0.6922,0,0.0345,0.7267,0.0083,0,0,0,0.0036,0.0031,0.0095,0.0162,0,0,0.0019,0.10779999999999999,0.1405,0.25020000000000003,0.0047,0.0342,0.1245,0.1587,0,0.19090000000000001,0.1286,0.3195,0.0024000000000000002,0.0164,0.0076,0.024,0,1.4953,0.0154,0,1.4953,,,,,,,,,,,,,,,,,,,,,,,,,,
,温州,,乐清市,,,1385,94.9823,50.3267,145.309,21.2268,591.8466,649.9325,1263.0059,58.6,299.88,188.52,547,315,2.4,39.84,26.61,23.1309,0,2.965,26.0959,14.4535,6,3,0,0,0.4959,6.861,7.3569,2.2153,0.3206,0.0454,0,,0,2.5813,0.005,0,0,0.005,0,0,0.0297,0.0297,2.616,0,0.8332,0,0.0348,0.868,0,0.0216,0.0108,0,0,0.0017,0.0041,0.0382,0,0.0786,0.0089,0.2843,0.158,0.5298,0.005,0.096,0.165,0.261,0,0.435,0.182,0.617,0,0.302,0,0.302,0,2.616,0.005,0,2.616,,,,,,,,,,,,,,,,,,,,,,,,,,
,温州,文泰供水区,文成县,,,1296.0000000000002,12.5054,16.3114,28.8168,9.7085,28.337,73.9694,112.0149,0,2.9954,8.8046,11.8,0,0,39.55,12.9,6.62,0,1.5,8.12,5.0872,0,0.84,0,0,0.1162,2.204,2.3202,0.3534,0.1466,0.0046,0,,0,0.5046,0,0,0,0,0,0,0,0,0.5046,0,0.32580000000000003,0,0.0221,0.34790000000000004,0,0,0.0045,0,0,0.0004,0.0011,0.006,0,0,0,0.0119,0.0145,0.0264,0,0.0065,0.0243,0.0308,0,0.0421,0.0476,0.0897,0,0.0038,0,0.0038,0,0.5046,0,0,0.5046,,,,,,,,,,,,,,,,,,,,,,,,,,
,温州,,泰顺县,,,1768,11.924,14.673300000000001,26.5973,9.66,37.760000000000005,74.5712,121.99119999999999,0,2.3733,7.5316,9.904900000000001,0,0,38.239999999999995,14.295,9.7532,0,0.7654000000000001,10.518600000000001,6.6163,0,0.23,0,0,0.2197,5.755,5.9746999999999995,0.2861,0.1607,0.011099999999999999,0,,0,0.4579,0.0009,0,0,0.0009,0,0,0,0,0.4588,0,0.3086,0,0.0108,0.3194,0,0,0.0012000000000000001,0,0,0.0006,0.0034000000000000002,0.0052,0,0,0,0.0145,0.0143,0.0288,0,0.010100000000000001,0.0102,0.0203,0.0009,0.0419,0.0412,0.08310000000000001,0,0.002,0,0.002,0,0.4588,0.0009,0,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,
,温州,平苍供水区,平阳县,,,1042,53.2378,33.0788,86.31660000000001,20.5936,247.7416,266.17719999999997,534.5124,5.6918,93.227,105.7812,204.7,0,1.2,47.61,22.117800000000003,21.919999999999998,0,0.19,22.11,12.585,0.27,0.29,1.19,0.2483,0.3799,11.774,12.1539,0.7377,0.6813,0.4734,0,,0,1.8924,0.007,0,0,0.007,0,0,0,0,1.8994,0,0.7998000000000001,0,0.0032,0.8029999999999999,0,0.0016,0.0015,0.005,0.0315,0.0012000000000000001,0.0043,0.0451,0,0,0.0049,0.1321,0.2257,0.3627,0.001,0.0799,0.1671,0.247,0,0.2611,0.1397,0.4008,0.006,0.0408,0,0.0408,0,1.8994,0.007,0,1.8994,,,,,,,,,,,,,,,,,,,,,,,,,,
,温州,,苍南县(含龙港),,,1253,102.5449,28.3205,130.8654,37.0306,272.5261,369.9368,679.4935,9.33,88.5299,113.6488,211.5087,0,1.9,53.53,29.541999999999998,27.840000000000003,0,1.4722,29.3122,15.0619,2.79,3.3000000000000003,0,0.0763,0.3376,13.116,13.4536,1.3552,0.31500000000000006,0.0926,0,,0,1.7628,0.0024000000000000002,0,0,0.0024000000000000002,0,0,0,0,1.7651999999999999,0,0.8179000000000001,0,0.0195,0.8373999999999999,0,0.009,0.0117,0,0.0136,0.0009,0.0054,0.0406,0,0,0.0069,0.0644,0.19870000000000002,0.27,0,0.022,0.08499999999999999,0.10700000000000001,0,0.38029999999999997,0.1011,0.48139999999999994,0.0024000000000000002,0.014699999999999998,0.014100000000000001,0.0288,0,1.7651999999999999,0.0024000000000000002,0,1.7651999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,
