序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,农田灌溉用水量_水田,旱地,菜田,小计,其中地下水,林牧渔畜用水量_林地灌溉,园地灌溉,草场灌溉,鱼塘补水,大牲畜用水量,小牲畜用水量,小计,其中地下水,工业用水量_火（核）电_直流式,循环式,国有及规模以上,规模以下,小计,其  中       地下水,城镇公共用水量_建筑业,服务业,小计,其中地下水,居民生活用水量_城镇居民,农村居民,小计,其  中地下水,生态与环境用水量_城镇环境,农村生态,小计,其  中地下水,总用水量_合计,其中地下水,环境配水量,总计,地表水用-供 检查,地下水用-供 检查
173,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331102,莲都区,丽水市,1374.8,0.5833,0.0274,0,0.6107,0,0,0.0235,0,0.0178,0.0007,0.0112,0.0532,0,0,0.0077,0.1952,0,0.2029,0.0002,0.0499,0.2288,0.2787,0,0.2806,0.0547,0.3353,0,0.0411,0.0126,0.0537,0,1.5345,0.0002,,1.5345,0,0
174,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,331102,莲都区,丽水市,127.2,0.03,0.0012,0,0.0312,0,0,0.0009,0,0.0009,0.0001,0.0004,0.0023,0,0,0.0233,0.0031,0,0.0264,0,0,0,0,0,0.0001,0.0034,0.0035,0,0,0.0011,0.0011,0,0.0645,0,,0.0645,0,0
175,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331121,青田县,丽水市,1138.1,0.2156,0.0252,0,0.2408,0,0,0.003,0,0.0005,0.0009,0.0056,0.01,0,0,0.0025,0.0687,0,0.0712,0,0.0058,0.0222,0.028,0,0.0269,0.0317,0.0586,0,0,0,0,0,0.4086,0,,0.4086,0,0
176,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,331121,青田县,丽水市,1314.6,0.2542,0.0248,0,0.279,0,0,0.0025,0,0.001,0.0007,0.0046,0.0088,0,,,0.0705,0,0.0705,0,0.009,0.0514,0.0604,0,0.0584,0.0305,0.0889,0,0.0171,0,0.0171,0,0.5247,0,,0.5247,0,0
177,东南诸河,浙南诸河,瓯江温溪以下,楠溪江,G030260,331121,青田县,丽水市,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
178,东南诸河,浙南诸河,瓯江温溪以下,瓯江下游干流,G030270,331121,青田县,丽水市,22.6,0.025,0.0024,0,0.0274,0,0,0.0015,0,0,0.0001,0.0002,0.0018,0,,,0.037,0,0.037,0,0.0039,0.0233,0.0272,0,0.0269,0,0.0269,0,0,0,0,0,0.1203,0,,0.1203,0,0
179,东南诸河,浙南诸河,瓯江温溪以下,飞云江,G030280,331121,青田县,丽水市,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
180,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,331122,缙云县,丽水市,298.7,0.1525,0.016,0,0.1685,0,0.0003,0.0019,0,0.0051,0.0001,0.0022,0.0096,0,,,0.0379,0,0.0379,0,0.0026,0.0222,0.0248,0,0.0385,0.0235,0.062,0,0.0056,0.0005,0.0061,0,0.3089,0,,0.3089,0,0
181,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331122,缙云县,丽水市,981.9,0.3619,0.0374,0,0.3993,0,0.0003,0.002,0,0.009,0.0001,0.0028,0.0142,0,0,0.0021,0.0749,0,0.077,0,0.0051,0.0261,0.0312,0,0.0746,0.0329,0.1075,0,0.0082,0.0008,0.009,0,0.6382,0,,0.6382,0,0
182,东南诸河,浙南诸河,瓯江温溪以下,永安溪,G030210,331122,缙云县,丽水市,130.9,0.0447,0,0,0.0447,0,0,0,0,0,0.0001,0.0012,0.0013,0,,,0.0013,0,0.0013,0,0,0,0,0,0,0.0122,0.0122,0,0,0.0009,0.0009,0,0.0604,0,,0.0604,0,0
183,东南诸河,浙南诸河,瓯江温溪以下,楠溪江,G030260,331122,缙云县,丽水市,82.5,0.0147,0,0,0.0147,0,0,0,0,0,0,0.0003,0.0003,0,,,0.0001,0,0.0001,0,0,0,0,0,0,0.0035,0.0035,0,0,0.0008,0.0008,0,0.0194,0,,0.0194,0,0
184,东南诸河,钱塘江,富春江坝址以上,衢江下游,G010120,331123,遂昌县,丽水市,1822,0.3002,0.0211,0,0.3213,,0.0001,0.0008,,0.0093,0.0006,0.0009,0.0117,,,,0.0057,0.0099,0.0156,,0.0048,0.0217,0.0265,0.0002,0.0114,0.0124,0.0238,,0.0024,0.0014,0.0038,,0.4027,0.0002,,0.4027,0,0
185,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,331123,遂昌县,丽水市,27.5,0.0006,0.0001,0,0.0007,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0.0001,0.0001,,0,0,0,,0.0008,0,,0.0008,0,0
186,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331123,遂昌县,丽水市,689.5,0.129,0.0093,0,0.1383,,0.0002,0.0012,,0.0102,0.0002,0.0006,0.0124,,,,0.085,0.0242,0.1092,,0.0021,0.0222,0.0243,,0.0387,0.0165,0.0552,,0.0104,0.0024,0.0128,,0.3522,0,,0.3522,0,0
187,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331124,松阳县,丽水市,1406,0.274,0.0383,0,0.3123,0,0,0.0107,0,0.0055,0.0007,0.0036,0.0205,0,0,0.0036,0.0695,0,0.0731,0.0002,0.0056,0.0539,0.0595,0,0.0584,0.0485,0.1069,0,0.0227,0,0.0227,0,0.595,0.0002,,0.595,0,0
188,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331125,云和县,丽水市,819.7,0.2347,0.005,0,0.2397,0,0,0.003,0,0.0013,0.0005,0.001,0.0058,0,,,0.0191,0.0207,0.0398,0,0.003,0.0347,0.0377,0,0.0499,0.0151,0.065,0,0.0143,0.0035,0.0178,0,0.4058,0,,0.4058,0,0
189,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,331125,云和县,丽水市,164.3,0.0471,0.001,0,0.0481,0,0,0.0003,0,0,0.0001,0.0003,0.0007,0,,,0,0,0,0,0,0,0,0,0,0.0011,0.0011,0,0,0,0,0,0.0499,0,,0.0499,0,0
190,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331126,庆元县,丽水市,64,0.0488,0.0012,0,0.05,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0.0002,0.0005,0.0007,0,0.0031,0.0017,0.0048,0,0,0,0,0,0.0555,0,,0.0555,0,0
191,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,331126,庆元县,丽水市,546.7,0.1048,0.0067,0,0.1115,0,0,0,0,0,0.0004,0.0004,0.0008,0,,,0.0017,0,0.0017,0,0.0003,0.0014,0.0017,0,0.0081,0.0046,0.0127,0,0,0,0,0,0.1284,0,,0.1284,0,0
192,东南诸河,闽东诸河,闽东诸河,闽东诸河,G040100,331126,庆元县,丽水市,247.3,0.0574,0.003,0,0.0604,0,0,0,0,0,0,0.0003,0.0003,0,,,0,0,0,0,0.0002,0.001,0.0012,0,0.0048,0.0019,0.0067,0,0,0,0,0,0.0686,0,,0.0686,0,0
193,东南诸河,闽江,闽江上游,闽江上游,G050100,331126,庆元县,丽水市,1040,0.2024,0.005,0,0.2074,0,0.0005,0.0006,0,0,0.0002,0.0011,0.0024,0,0,0.003,0.0114,0,0.0144,0.0003,0.0012,0.0033,0.0045,0,0.0196,0.0107,0.0303,0.0026,0.0192,0,0.0192,0,0.2782,0.0029,,0.2782,0,0
194,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,331127,景宁畲族自治县,丽水市,1682.6,0.2438,0.0184,0,0.2622,0,0.002,0.0009,0,0,0.0027,0.0031,0.0087,0,,,0.0067,0,0.0067,0,0.0024,0.0191,0.0215,0,0.0367,0.0143,0.051,0,0.0134,0,0.0134,0,0.3635,0,,0.3635,0,0
195,东南诸河,浙南诸河,瓯江温溪以下,飞云江,G030280,331127,景宁畲族自治县,丽水市,266.4,0.0241,0.0018,0,0.0259,0,0.0001,0,0,0,0.0003,0.0006,0.001,0,,,0.0007,0,0.0007,0,0,0,0,0,0,0.0027,0.0027,0,0,0,0,0,0.0303,0,,0.0303,0,0
196,东南诸河,钱塘江,富春江坝址以上,衢江下游,G010120,331181,龙泉市,丽水市,316.1,0.0542,0.0055,0,0.0597,0,0,0,0,0,0,0.0008,0.0008,0,,,0.0029,0,0.0029,0,0,0.0041,0.0041,0,0.0013,0.0006,0.0019,0,0.0049,0,0.0049,0,0.0743,0,,0.0743,0,0
197,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331181,龙泉市,丽水市,2438.8,0.4105,0.0244,0,0.4349,0,0,0,0,0.0024,0.0003,0.0041,0.0068,0,0,0.0103,0.0494,0,0.0597,0.0001,0.0086,0.0424,0.051,0,0.0642,0.0288,0.093,0,0.0123,0,0.0123,0,0.6577,0.0001,,0.6577,0,0
198,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,331181,龙泉市,丽水市,216.3,0.066,0.0069,0,0.0729,0,0,0,0,0,0.0001,0.0005,0.0006,0,,,0.0068,0,0.0068,0,0.0036,0.0026,0.0062,0,0.001,0.0004,0.0014,0,0.0049,0,0.0049,0,0.0928,0,,0.0928,0,0
,东南诸河,闽江,闽江上游,闽江上游,G050100,331181,龙泉市,丽水市,87.8,0.0608,0.005,0,0.0658,0,0,0,0,0.0024,0.0001,0.0004,0.0029,0,,,0.0019,0,0.0019,0,0,0.0082,0.0082,0,0.0013,0.0006,0.0019,0,0,0,0,0,0.0807,0,,0.0807,0,0
,,,,,,,,丽水市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1983,,,,,
,,,,,,,,丽水市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.59560000000002,,
,,,,,,,,丽水市,1392,0.9003000000000001,0.0126,0,0.9129,0,0.037899999999999996,0.038900000000000004,0,0.1,0.0046,0.0219,0.2033,0.0045,0,0.0332,0.2531,0.0754,0.3617,0.0008,0.0174,0.1807,0.1981,0.0024999999999999996,0.4356,0.1089,0.5445,0,0.1381,0,0.1381,0,2.3586,0.0078,0,2.3586,0,0
,,,,,,,,丽水市,,,,,,,,,,,,,0.38259999999999994,3825.9999999999995,,,,,,,,,,,,,,,,,0.1163,1163,,,,,,
,,,,,,,,丽水市,,,,,,,,,,,,,0.6483,6483,,,,,,,,,,,,,,,,,0.1329,1329,,,,,,
,,,,,,,,丽水市,,,,,,,,,,,,,0.4209,4209,,,,,,,,,,,,,,,,,0.051199999999999996,511.99999999999994,,,,,,
,,,,,,,,丽水市,,,,,,,,,,,,,0.3922,3922,,,,,,,,,,,,,,,,,0.068,680,,,,,,
,,,,,,,,丽水市,,,,,,,,,,,,,0.2047,2047,,,,,,,,,,,,,,,,,0.0506,506,,,,,,
